frame_len;vlan_id;ip_len;ip_flags_df;ip_ttl;x_ws_expert_severity;tcp_srcport;tcp_dstport;tcp_len;tcp_hdr_len;tcp_window_size_value;tcp_pdu_size;x104apci_apdulen;x104apci_tx;x104apci_rx;x104asdu_typeid;x104asdu_causetx;attack
60;NaN;44;0;57;2097152;47233;16415;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;56967;12504;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;56968;64092;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;58309;52822;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;47232;17774;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;56968;31938;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;47232;20586;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;53;2097152;58309;42235;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;56968;51228;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;47232;25936;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;58309;8517;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;56968;53181;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;47232;33570;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;58309;48555;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;46;2097152;47232;38304;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;56968;8375;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;58309;52891;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;38;2097152;47232;50493;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;56968;38594;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;56968;15258;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;58309;32014;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;58309;18429;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;56968;32504;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;47232;63705;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;47232;26094;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;56968;28266;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;58309;35036;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;58309;39086;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;47232;31572;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;46;2097152;58309;16163;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;47232;40892;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;56968;12504;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;56967;3400;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;58308;30862;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;47233;17774;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56967;41956;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;46;2097152;58308;1937;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;47233;20586;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56967;50067;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;59;2097152;58308;59392;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;47233;25936;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;47233;33570;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;56967;56627;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;58308;42067;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;58308;24724;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;47233;38304;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;58;2097152;56967;9647;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;47233;50493;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;56967;17225;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;56967;44665;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;38;2097152;58308;33380;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;56967;32973;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;58308;28290;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;59;2097152;47233;63705;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;56967;52072;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;58308;25806;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;47233;26094;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;58308;59709;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47233;31572;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47233;40892;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;58308;22617;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;56967;59375;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;58309;30862;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;47232;23223;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;56968;3400;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;58309;1937;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;47232;39871;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;56;2097152;56968;41956;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;46;2097152;58309;59392;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;47232;38216;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;56968;50067;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;47232;35520;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;56968;56627;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;58309;42067;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;58309;24724;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;47232;8030;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;56968;9647;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;47232;10929;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;56968;17225;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;56968;44665;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;58309;33380;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47232;58947;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;56968;32973;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;58309;28290;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;47232;24801;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;56968;52072;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;58309;25806;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;58309;59709;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;47232;52197;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;47232;7985;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;58309;22617;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56968;59375;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;58308;42586;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;47233;23223;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;56967;64390;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;58308;12522;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;56967;14777;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;53;2097152;47233;39871;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;58308;7123;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;56967;41822;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;47233;38216;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;56967;53083;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;47233;35520;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;58308;42736;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;58308;38188;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;47233;8030;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;56967;23830;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;56;2097152;47233;10929;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;56967;30824;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56967;51414;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;58308;65163;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47233;58947;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;38;2097152;58308;32754;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;56967;37332;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;38;2097152;47233;24801;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;58308;51161;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;46;2097152;56967;60411;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;38;2097152;58308;15309;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;47233;52197;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;47233;7985;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;58308;57921;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;56967;52138;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;47232;44474;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;58309;42586;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;58;2097152;56968;64390;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;53;2097152;58309;12522;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;47232;52136;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;56968;14777;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;58309;7123;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;56968;41822;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;47232;34027;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;59;2097152;56968;53083;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;47232;28704;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;58;2097152;58309;42736;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;58309;38188;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;47232;12308;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;56968;23830;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;47232;8344;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56968;30824;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;56968;51414;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;58309;65163;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;47232;64880;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;58309;32754;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;56968;37332;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;59;2097152;58309;51161;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56968;60411;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;53;2097152;47232;38102;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;58309;15309;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;47232;59870;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;47232;37325;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;56968;52138;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;58309;57921;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47233;44474;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;58308;13563;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;56;2097152;56967;4367;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;58308;32342;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;47233;52136;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;56967;16382;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;58308;59878;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;53;2097152;47233;34027;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;56967;63117;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;47233;28704;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;56967;52936;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;58308;22313;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;47233;12308;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;56;2097152;58308;48502;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;38;2097152;56967;64844;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;47233;8344;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;56967;7139;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;46;2097152;56967;12416;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;58308;23426;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;47233;64880;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;56967;4227;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;58308;19326;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;58308;19844;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;58;2097152;47233;38102;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;56967;42208;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;58308;21233;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47233;59870;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;47233;37325;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;58308;27761;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;56967;9387;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56968;4367;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;58309;13563;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47232;60494;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;58309;32342;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;47232;9875;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;56968;16382;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;58309;59878;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;47232;13659;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;56968;63117;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;47232;43066;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;59;2097152;56968;52936;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;58309;22313;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
96;NaN;82;1;128;NaN;14859;2440;42;20;16255;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;58309;48502;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;56968;64844;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;47232;32126;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
96;NaN;82;1;64;NaN;2440;14859;42;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;47232;17110;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;56968;7139;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;56;2097152;56968;12416;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;58309;23426;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;47232;20818;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;56968;4227;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;53;2097152;58309;19326;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;47232;20356;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;56968;42208;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;58309;19844;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;46;2097152;58309;21233;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;59;2097152;47232;42148;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;47232;38196;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;56968;9387;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;58309;27761;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;56967;4813;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;58308;7621;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;47233;60494;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;58308;31811;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;56;2097152;56967;34077;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;47233;9875;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;59;2097152;58308;60948;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;59;2097152;56967;23094;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;47233;13659;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;56967;51654;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47233;43066;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;58308;32671;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;48;2097152;58308;58294;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;56967;14995;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;47233;32126;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;47233;17110;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;38;2097152;56967;1303;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;39;2097152;56967;63298;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;58308;51713;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;47233;20818;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;56967;14742;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;58308;31002;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;58308;40369;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;47233;20356;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56967;1190;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;47233;42148;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;44;2097152;58308;16907;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;47233;38196;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;56967;51332;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;58;2097152;58308;60996;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;57;2097152;56968;4813;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;47232;20002;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;58309;7621;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;47232;58693;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;58309;31811;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56968;34077;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
